carrierid	component	quantity	timeatfirstload	maxtotaltime	previouspauses	aux2	package	phs_nom_height
001390	DASP_1145	53	2024-04-25 11:51:01.316259	365	0	1.4000000000000000	QFN22-6X5	1400
002852	DDXX_1587	22	2023-06-28 13:51:56.990954	3	229.777115400046	2.6000000000000000	MXL1105L	2600
003565	DDXX_1406	168	2023-09-21 09:20:36.615946	3	0	3.3000000000000000	BGA1600-40x40-1.0x	3300
003566	DDXX_1406	168	2023-09-21 09:21:42.735194	3	0	3.3000000000000000	BGA1600-40x40-1.0x	3300
003656	DASP_1123	616	2024-04-23 15:26:55.989411	365	1.84927981185185	0.90000000000000000000	QFN20-5X5	900
005926	DXXX_0715	10	2024-10-15 13:58:23.704267	7	0	0.78000000000000000000	QFN12-3X3	780
005927	DXXX_1421	10	2024-10-15 13:59:04.517307	7	0	0.78000000000000000000	QFN12-3X3_1.2.opt	780
002516	DARA_0749	21	2023-05-22 10:19:06.761296	0	356.089606704236	0.78000000000000000000	QFN12-3X3	780
005928	OPGD_0055	2000	2024-10-15 14:03:36.996463	7	0	1.00000000000000000000	D0603-04.opt	1000
002882	DXXX_1030	250	2023-06-30 13:38:12.636867	7	0	0.85000000000000000000	QFN64-9X9	850
003568	DDXX_1406	4	2023-09-21 09:23:48.285617	3	172.241299653669	3.3000000000000000	BGA1600-40x40-1.0x	3300
002304	DAKO_1651	9	2023-04-20 09:19:05.782633	365	47.1224105561111	1.00000000000000000000	SOT-353	1000
005929	OPGD_0055	2000	2024-10-15 14:03:59.973379	7	0	1.00000000000000000000	D0603-04.opt	1000
003567	DDXX_1406	54	2023-09-21 09:22:51.342138	3	0	3.3000000000000000	BGA1600-40x40-1.0x	3300
005930	OPGD_0055	2000	2024-10-15 14:04:26.900319	7	0	1.00000000000000000000	D0603-04.opt	1000
002884	DXXX_1344	4	2023-06-30 13:40:49.474879	7	0	0.78000000000000000000	QFN12-3X3_REF	780
002258	DARA_0960	100	2023-04-11 16:26:19.463735	7	6.82454861111111e-05	0.90000000000000000000	QFN32-5X5.meh	900
005931	OPGD_0055	2000	2024-10-15 14:04:58.420823	7	0	1.00000000000000000000	D0603-04.opt	1000
005932	OPGD_0055	2000	2024-10-15 14:05:22.228526	7	0	1.00000000000000000000	D0603-04.opt	1000
004821	OPFD_4156	855	2024-04-02 12:38:13.514598	0	79.1116501547454	1.1000000000000000	5042-11	1100
002948	DARA_1241	3	2023-07-07 13:54:49.825217	7	54.9127889419444	0.90000000000000000000	QFN24-5X5	900
004831	DXXX_1157	102	2024-04-02 15:57:14.713057	3	69.7804765261458	2.6500000000000000	BGA1440-38x38-0.8	2650
002550	DDPR_1056	250	2023-05-26 15:34:53.132512	7	0	1.5000000000000000	LQFP64-0.50	1500
004344	DASP_1185	3	2024-01-12 15:12:18.944138	7	37.8826870091782	2.5000000000000000	BGA25-5x5-2.5	2500
004869	DASP_1555	13	2024-04-15 16:30:36.715161	7	0	1.7500000000000000	QFN28-4X5	1750
003902	DARA_1339	20	2023-10-27 14:31:00.911227	7	13.8147153572685	0.80000000000000000000	QFN24-4X4	800
002987	DASP_1668	2	2023-07-12 14:49:16.618154	365	103.929998133079	0.80000000000000000000	SOT-23_5_08.opt	800
002552	DDAT_1243	4	2023-05-26 15:42:14.682902	7	304.977513173947	1.1000000000000000	TSOP48-BW:18.4	1100
005733	DARA_1544	4	2024-09-23 15:10:07.237179	7	6.90123933431713	0.80000000000000000000	QFN24-4X4	800
002261	DASP_0930	3000	2023-04-11 16:29:33.457379	365	0	0.95000000000000000000	QFN10-3X3	950
002553	DXXX_1148	716	2023-05-26 15:49:59.621424	365	90.0232325729283	0.85000000000000000000	QFN64-9X9	850
003015	DARA_1042	51	2023-11-16 11:51:26.600783	0	0	0.90000000000000000000	QFN28-0.65	900
002554	DXXX_1148	1206	2023-05-26 15:53:42.787724	365	0.000110073425925926	0.85000000000000000000	QFN64-9X9	850
001936	DARA_1432	10	2023-03-13 09:38:42.054326	7	331.884187925151	1.8000000000000000	QFN20-5X5.5	1800
002886	DXXX_1344	3	2023-06-30 13:41:51.78604	7	0	0.78000000000000000000	QFN12-3X3_REF	780
002887	DXXX_1344	1	2023-06-30 13:42:12.897322	7	81.7913702976273	0.78000000000000000000	QFN12-3X3_REF	780
005933	OPGD_0055	2000	2024-10-15 14:05:46.332154	7	0	1.00000000000000000000	D0603-04.opt	1000
001974	OPGD_0134	179	2023-03-14 16:28:12.686776	365	0	4.0000000000000000	Diode 4x4mm	4000
005934	OPGD_0055	1565	2024-10-15 14:06:26.742228	7	37.9899085211574	1.00000000000000000000	D0603-04.opt	1000
002971	DARA_0554	1112	2023-07-11 15:43:19.35755	0	184.599542063218	0.80000000000000000000	QFN24-4X4	800
001698	DDIM_0897	62	2023-03-02 12:56:56.840412	7	139.061028505648	0.90000000000000000000	QFN32-5X5.opt	900
002216	OPGD_0055	933	2023-04-04 16:29:35.951994	7	14.7881671293634	1.00000000000000000000	D0603-04.opt	1000
005312	DARA_1042	347	2024-07-16 10:33:29.278761	7	41.9099340629861	0.90000000000000000000	QFN28-0.65	900
005936	OPGD_0054	2000	2024-10-15 14:11:07.097254	7	0	1.00000000000000000000	D0603-04.opt	1000
000183	DARA_1024	15	2023-04-20 16:15:09.349471	7	95.0507659715741	1.5000000000000000	SOT-89-B1JEDEC	1500
005937	OPGD_0054	2000	2024-10-15 14:11:41.191397	7	0	1.00000000000000000000	D0603-04.opt	1000
005313	MAPM_3922	785	2024-07-16 10:34:17.975014	7	0	1.4600000000000000	NINA_1	1460
004159	DASP_1294	220	2023-12-07 15:47:59.466382	365	0	0.75000000000000000000	SON	750
002214	DDAT_0948	21	2023-04-13 11:11:10.475902	7	78.0524426239352	1.1000000000000000	BGA96-14x8-0.8	1100
005938	OPGD_0054	2000	2024-10-15 14:12:09.118368	7	0	1.00000000000000000000	D0603-04.opt	1000
002519	DARA_0749	3	2023-05-22 10:22:57.955773	7	187.206261658403	0.78000000000000000000	QFN12-3X3	780
002114	DXXX_1157	3	2023-03-28 09:35:16.944629	3	323.023729238877	2.6500000000000000	BGA1440-38x38-0.8	2650
002113	DXXX_1157	72	2023-03-28 09:34:07.898059	3	0	2.6500000000000000	BGA1440-38x38-0.8	2650
002118	DXXX_1344	2	2023-03-28 09:44:08.53949	7	0	0.78000000000000000000	QFN12-3X3_REF	780
000792	DXXX_0715	4	2023-01-31 10:59:54.310074	7	57.9709979386343	0.78000000000000000000	QFN12-3X3	780
005890	DXXX_0942	468	2024-10-14 09:27:23.811189	365	11.0135157424421	0.80000000000000000000	QFN24-4X4	800
002116	DARA_1665	1	2023-03-28 09:40:36.545754	7	0	1.4000000000000000	QFN20-7X1.4_Ref	1400
002115	DXXX_1157	54	2023-03-28 09:36:30.343918	3	345.992834014352	2.6500000000000000	BGA1440-38x38-0.8	2650
005939	OPGD_0054	2000	2024-10-15 14:12:31.944256	7	0	1.00000000000000000000	D0603-04.opt	1000
003696	OPGD_0135	13	2023-10-03 10:43:40.931544	7	221.172931587222	1.3000000000000000	Diode 3.2x2.7_ref	1300
002340	DARA_1666	1	2023-04-26 09:31:53.156134	7	260.017231562407	0.78000000000000000000	QFN12-3X3_REF	780
002262	DASP_0930	3000	2023-04-11 16:30:35.670506	365	0	0.95000000000000000000	QFN10-3X3	950
005940	OPGD_0054	2000	2024-10-15 14:12:56.808026	7	0	1.00000000000000000000	D0603-04.opt	1000
005139	DARA_1241	12	2024-06-17 08:31:34.497096	7	0	0.90000000000000000000	QFN24-5X5	900
005006	DASP_1185	164	2024-05-17 16:36:50.554252	7	0	2.5000000000000000	BGA25-5x5-2.5	2500
004871	DASP_1721	5	2024-04-15 16:45:29.49109	7	0	2.0000000000000000	QFN11-3.6X4.5_REF	2000
005140	DARA_1241	36	2024-06-17 08:32:19.597303	7	0	0.90000000000000000000	QFN24-5X5	900
001843	DDAT_1243	507	2023-03-07 10:37:07.909054	7	35.2226115552662	1.1000000000000000	TSOP48-BW:18.4	1100
002173	DXXX_1331	6	2023-03-31 10:12:55.074498	365	39.9783007042824	0.85000000000000000000	QFN64-9X9	850
004872	DASP_1726	10	2024-04-15 16:46:56.753672	7	0	0.75000000000000000000	DFN8D-3x3	750
002281	DXXX_0992	12	2023-04-14 09:04:21.556126	3	346.260994503414	2.9300000000000000	BGA1156-35x35-1.0(h=2.9)	2930
004648	DARA_1116	3	2024-02-12 15:27:12.468159	7	0.000127845706018519	0.80000000000000000000	QFN16-3X3	800
002176	DXXX_1142	3000	2023-04-03 08:56:03.249856	365	0.00338104809027778	0.80000000000000000000	QFN24-4X4	800
002325	DXXX_1068	60	2023-04-24 08:53:15.15651	7	0	0.90000000000000000000	QFN32-5X5	900
002623	DXXX_0715	1	2023-06-02 15:03:24.766246	7	107.93360622287	0.78000000000000000000	QFN12-3X3	780
002889	DARA_1190	108	2023-06-30 13:44:07.328441	7	0	0.80000000000000000000	QFN24-4X4	800
002280	DXXX_0992	168	2023-04-14 09:01:27.029562	3	7.20862037037037e-05	2.9300000000000000	BGA1156-35x35-1.0(h=2.9)	2930
002282	DXXX_0992	168	2023-04-14 09:07:26.214837	3	0.00020564787037037	2.9300000000000000	BGA1156-35x35-1.0(h=2.9)	2930
002199	DDPR_1506	31	2023-04-03 10:34:06.216865	7	590.13361340662	1.5000000000000000	LQFP64-0.50	1500
002283	DXXX_0992	8	2023-04-14 09:09:39.466724	3	354.05961327559	2.9300000000000000	BGA1156-35x35-1.0(h=2.9)	2930
002326	DXXX_1068	2	2023-04-24 08:53:51.317246	7	0	0.90000000000000000000	QFN32-5X5	900
002327	DXXX_1068	48	2023-04-24 08:57:30.075177	7	0	0.90000000000000000000	QFN32-5X5	900
002432	DASP_1668	2	2023-05-15 09:34:20.792601	365	22.112053961956	0.80000000000000000000	SOT-23_5_08.opt	800
002351	DXXX_0964	25	2023-04-28 11:07:48.629624	7	0	1.7500000000000000	QFN28-7X7-REF	1750
002633	DXXX_0456	65	2023-06-02 15:13:45.108814	0	159.051767077639	0.80000000000000000000	QFN24-4X4	800
003419	DARA_1115	4	2023-09-01 11:45:31.488246	7	67.9554634306597	0.90000000000000000000	QFN32-5X5.meh	900
004415	DDIM_1705	4	2024-01-26 10:29:08.365488	365	4.97767152300926	0.40000000000000000000	QFN12-1.65x1.65	400
002890	DARA_1190	3	2023-06-30 13:44:29.759717	7	69.0777624322917	0.80000000000000000000	QFN24-4X4	800
002891	DARA_1190	17	2023-06-30 13:44:52.054859	7	0	0.80000000000000000000	QFN24-4X4	800
002027	DARA_0965	2	2023-03-20 14:08:09.567543	7	388.421716174734	0.90000000000000000000	QFN32-5X5.meh	900
002893	DARA_1190	20	2023-06-30 13:45:44.918304	7	297.206009216563	0.80000000000000000000	QFN24-4X4	800
002913	DASP_1229	281	2023-10-20 09:22:11.687079	0	251.731540983796	0.75000000000000000000	DFN8D-3x3	750
004027	DDPM_1463	84	2023-11-14 14:22:06.050018	7	0	1.6000000000000000	LBGA484-19x19-1.6	1600
002892	DARA_1190	172	2023-06-30 13:45:22.400035	7	0	0.80000000000000000000	QFN24-4X4	800
002387	DDPM_1290	6	2023-05-08 09:49:26.141903	7	1.99475008709491	1.00000000000000000000	TQFP44-0.80	1000
002390	DDPM_0991	81	2023-05-08 14:39:13.024274	3	424.017658789005	2.4000000000000000	BGA484-22x22-1.0(h=2.4)	2400
002389	DDPM_0991	6	2023-05-08 14:37:29.332743	3	213.751426424607	2.4000000000000000	BGA484-22x22-1.0(h=2.4)	2400
003105	DASP_0672	155	2023-07-28 13:33:49.240519	0	41.2574634574769	0.78000000000000000000	QFN16-4X4	780
002642	OPGD_0137	1	2023-06-05 10:42:55.169097	7	248.674300992407	1.3000000000000000	Diode 3.2x2.7	1300
003107	DDPM_1463	4	2023-07-28 13:51:05.148265	7	0	1.6000000000000000	LBGA484-19x19-1.6	1600
003108	DDPM_1463	5	2023-07-28 13:53:43.360893	7	220.963171422801	1.6000000000000000	LBGA484-19x19-1.6	1600
001454	DASP_0903	2	2023-02-20 10:56:09.347178	365	117.504532504907	0.90000000000000000000	TSSOP08-0.65-BW:3.2	900
001679	DARA_1281	82	2023-02-28 08:52:49.245281	0	219.93617413412	0.90000000000000000000	QFN32-5X5	900
002505	DDPM_0947	35	2023-05-22 08:42:55.676061	7	0	1.4800000000000000	BGA400-17x17-0.8(d=0.5)	1480
002504	DDPM_0947	5	2023-09-19 10:51:50.593985	7	174.181721955347	1.4800000000000000	BGA400-17x17-0.8(d=0.5)	1480
002634	DXXX_1029	184	2023-06-02 15:20:22.2064	365	178.800746821968	0.90000000000000000000	QFN32-5X5	900
002506	DDPM_0947	100	2023-05-22 08:44:00.122453	7	373.040778572951	1.4800000000000000	BGA400-17x17-0.8(d=0.5)	1480
002894	DXXX_1363	500	2023-06-30 13:47:18.508463	7	0	0.80000000000000000000	QFN24-4X4	800
005074	DASP_1374	118	2024-05-31 08:44:14.434631	3	0	2.5000000000000000	BGA25-5x5-2.5	2500
002635	DXXX_1029	250	2023-06-02 15:21:08.525321	365	0	0.90000000000000000000	QFN32-5X5	900
003007	DARA_1449	7	2023-07-17 14:16:30.939428	7	0	0.80000000000000000000	QFN24-4X4	800
002508	DARA_1190	24	2023-05-22 09:45:25.405725	7	7.21292926094907	0.80000000000000000000	QFN24-4X4	800
002531	DXXX_1049	4	2023-05-25 10:51:21.638946	7	182.132975770185	0.80000000000000000000	QFN24-4X4	800
000259	DXXX_0789	8	2023-01-13 12:50:05.455464	7	0	0.80000000000000000000	QFN24-4X4	800
002622	DXXX_0715	9	2023-08-07 19:09:20.3178	7	40.0039963923843	0.78000000000000000000	QFN12-3X3	780
006185	DASP_0860	3000	2024-11-20 09:56:39.316587	365	0	0.90000000000000000000	QFN10-3.6X3.6	900
003379	DDXX_1587	300	2023-08-21 08:58:45.221149	3	0	2.6000000000000000	MXL1105L	2600
003378	DDXX_1587	300	2023-08-21 08:37:54.55202	3	0	2.6000000000000000	MXL1105L	2600
002766	DARA_1092	1399	2023-06-16 12:00:22.764364	0	509.252069127836	0.80000000000000000000	QFN8-3X3.opt	800
002765	DARA_1092	1500	2023-06-16 11:59:48.731041	7	0	0.80000000000000000000	QFN8-3X3.opt	800
003840	DARA_1190	2	2023-10-20 13:32:05.446717	0	12.8197986681481	0.80000000000000000000	QFN24-4X4	800
006186	DASP_0860	3000	2024-11-20 09:58:03.634867	365	0	0.90000000000000000000	QFN10-3.6X3.6	900
004113	DAOP_0421	1563	2024-03-14 17:51:07.296679	0	15.3755737027315	1.5500000000000000	SO8	1550
002769	DASP_1143	250	2023-06-16 12:03:08.160845	365	0	0.90000000000000000000	QFN20-5X5	900
002768	DASP_1143	250	2023-06-16 12:02:34.929412	365	0	0.90000000000000000000	QFN20-5X5	900
002767	DASP_1143	250	2023-06-16 12:02:10.996512	365	0	0.90000000000000000000	QFN20-5X5	900
004446	CUNI_4177	1550	2024-01-30 13:30:11.999659	7	0	2.7500000000000000	2923-2.75	2750
002636	DXXX_1029	250	2023-06-02 15:22:20.317305	365	0	0.90000000000000000000	QFN32-5X5	900
002770	DASP_1143	250	2023-06-16 12:03:36.29596	365	0	0.90000000000000000000	QFN20-5X5	900
002771	DASP_1143	250	2023-06-16 12:04:28.506427	365	0	0.90000000000000000000	QFN20-5X5	900
002703	DXXX_1189	275	2024-09-27 15:06:48.878594	7	32.6554843744097	0.90000000000000000000	QFN32-5X5	900
002772	DASP_1143	250	2023-06-16 12:04:52.215117	365	0	0.90000000000000000000	QFN20-5X5	900
002773	DASP_1143	250	2023-06-16 12:05:18.350456	365	0	0.90000000000000000000	QFN20-5X5	900
002666	DXXX_1028	50	2023-06-06 11:48:21.601469	365	24.1219987373843	0.80000000000000000000	QFN16-3X3	800
002774	DASP_1143	250	2023-06-16 12:05:40.318677	365	0	0.90000000000000000000	QFN20-5X5	900
000293	MAPM_4044	100	2023-01-17 13:18:52.74902	7	328.781664130729	3.9000000000000000	SKU_REF	3900
000302	DXXX_0676	3	2023-01-17 15:05:13.939089	7	310.775689992893	0.90000000000000000000	QFN32-5X5	900
002775	DXXX_1234	5	2023-06-16 12:08:27.061991	7	250.076942051053	0.80000000000000000000	QFN72-0.5	800
001053	DARA_1024	330	2023-02-06 11:53:22.583753	0	533.140743341875	1.5000000000000000	SOT-89-B1JEDEC	1500
002419	DASP_0708	732	2023-05-11 11:42:10.174252	365	151.072442407419	1.1000000000000000	TSSOP28-0.65-BW:4.5	1100
004683	DXXX_1093	263	2024-02-21 08:09:42.94148	0	96.2388642013657	0.90000000000000000000	QFN32-5X5	900
001090	DXXX_0628	98	2023-02-07 10:48:31.332851	0	530.33291829794	0.90000000000000000000	QFN32-5X5	900
002747	DXXX_1157	23	2023-06-14 14:32:32.431159	3	6.29212731481481e-05	2.6500000000000000	BGA1440-38x38-0.8	2650
002748	DXXX_1157	99	2023-06-14 14:33:25.234742	3	0	2.6500000000000000	BGA1440-38x38-0.8	2650
001835	DARA_1190	1	2023-03-06 13:33:54.628578	7	278.83640563735	0.80000000000000000000	QFN24-4X4	800
005823	DARA_1045	336	2024-10-07 19:55:49.286097	365	0	1.00000000000000000000	SOT-363.opt	1000
003487	DXXX_1512	5	2023-09-18 11:40:25.603219	7	0	0.78000000000000000000	QFN12-3X3.opt	780
001725	DDPR_0886	38	2023-03-01 14:27:48.520458	0	109.906123152245	0.85000000000000000000	QFN64-9X9	850
002749	DXXX_1157	189	2023-06-14 14:34:07.187108	3	0	2.6500000000000000	BGA1440-38x38-0.8	2650
004722	DARA_1614	4	2024-03-06 09:17:37.890334	7	42.0501460468056	0.78000000000000000000	QFN12-3X3	780
002750	DXXX_1157	189	2023-06-14 14:35:11.425528	3	0	2.6500000000000000	BGA1440-38x38-0.8	2650
004075	DARA_1462	18	2023-11-21 09:26:20.312196	0	181.002442901065	0.80000000000000000000	QFN16-3X3	800
004267	DARA_1042	272	2024-09-16 07:17:15.806782	7	0	0.90000000000000000000	QFN28-0.65	900
003488	DXXX_1512	7	2023-09-18 11:41:23.127487	7	3.99543392237269	0.78000000000000000000	QFN12-3X3.opt	780
003159	DARA_1190	10	2023-08-04 16:35:31.821807	7	202.04263532331	0.80000000000000000000	QFN24-4X4	800
002631	DXXX_0456	7	2023-06-02 15:12:23.749862	7	59.449275787419	0.80000000000000000000	QFN24-4X4	800
002752	DDPM_1287	5	2023-06-14 16:45:11.696741	3	0	3.1500000000000000	BGA900-30x30-1.0_3.15H	3150
003161	DARA_1190	32	2023-08-04 16:37:08.394482	7	464.678967867963	0.80000000000000000000	QFN24-4X4	800
003506	DARA_1653	20	2023-11-13 09:36:21.34131	7	0	1.4000000000000000	QFN20-7X1.4_Ref	1400
003489	DXXX_1028	250	2023-09-18 11:50:55.910605	365	0	0.80000000000000000000	QFN16-3X3	800
002997	DXXX_0775	250	2023-07-14 11:26:35.028854	7	0	0.90000000000000000000	QFN48-7.1x7.1.opt	900
002990	DAKO_1651	25	2023-07-12 15:00:55.84788	365	15.9313687860301	1.00000000000000000000	SOT-353	1000
003490	DXXX_1028	250	2023-09-18 11:51:07.230224	365	0	0.80000000000000000000	QFN16-3X3	800
000563	CUNI_1525	424	2023-01-20 12:31:42.310491	0	266.03958735838	1.00000000000000000000	0805-10	1000
003491	DXXX_1028	173	2023-09-18 11:52:36.158829	365	222.008364557025	0.80000000000000000000	QFN16-3X3	800
002998	DXXX_0775	250	2023-07-14 11:27:59.643023	7	0	0.90000000000000000000	QFN48-7.1x7.1.opt	900
002910	DAKO_1651	24	2023-07-03 15:42:49.573806	365	106.031570739074	1.00000000000000000000	SOT-353	1000
003000	DASP_1145	2500	2023-07-14 11:31:58.70334	365	0	1.4000000000000000	QFN22-6X5	1400
003001	DASP_1145	2500	2023-07-14 11:32:59.77506	365	0	1.4000000000000000	QFN22-6X5	1400
002637	DXXX_1029	140	2023-06-02 15:22:58.803415	365	187.89059790625	0.90000000000000000000	QFN32-5X5	900
001973	DARA_1636	14	2023-03-14 16:27:55.585006	7	356.813539329572	0.90000000000000000000	QPQ4900	900
003014	DASP_1230	20	2023-07-19 09:04:09.176296	365	218.338953933275	1.5000000000000000	PLQFN-N40	1500
003036	DDIM_0897	19	2023-07-24 10:38:39.289808	7	170.948773914433	0.90000000000000000000	QFN32-5X5.opt	900
005236	DARA_1743	15	2024-07-10 16:38:50.682477	7	0	0.80000000000000000000	QFN16-0.5	800
003380	DDXX_1587	300	2023-08-21 09:00:13.0246	3	0	2.6000000000000000	MXL1105L	2600
003382	DDXX_1587	138	2023-08-21 09:04:46.878215	3	0	2.6000000000000000	MXL1105L	2600
003381	DDXX_1587	300	2023-08-21 09:03:05.222368	3	0	2.6000000000000000	MXL1105L	2600
003501	DDPR_1271	15	2023-09-18 13:22:33.137448	7	252.806064297789	1.4000000000000000	LQFP100-0.50	1400
003039	OPGD_0065	8	2023-07-24 10:46:46.02605	365	190.982589966748	1.1000000000000000	D0805-0.75	1100
003494	DDAT_0938	41	2023-09-18 12:04:51.712986	7	0.000240644456018519	1.1000000000000000	BGA60-10x8-0.8	1100
002989	OPFD_4156	10	2023-07-12 15:00:00.836746	3	56.008498704456	1.1000000000000000	5042-11	1100
005079	DARA_1241	10	2024-05-31 14:41:41.557424	7	0	0.90000000000000000000	QFN24-5X5	900
004887	DDAT_1467	5	2024-04-16 15:39:53.394818	7	0	1.00000000000000000000	BGA153L_H1	1000
005080	DARA_1241	3	2024-05-31 14:44:09.282847	7	0	0.90000000000000000000	QFN24-5X5	900
005081	DARA_1241	14	2024-05-31 14:44:43.395844	7	0	0.90000000000000000000	QFN24-5X5	900
003503	DARA_1401	5	2023-09-19 11:52:12.785223	0	25.2845700004398	1.5000000000000000	SOT-89	1500
002081	LUNI_0318	9	2023-03-24 14:10:21.173028	7	118.067868530741	3.1000000000000000	1812-31.meh	3100
005082	DXXX_0631	26	2024-05-31 14:47:18.478158	7	45.6661170926042	0.78000000000000000000	QFN12-3X3	780
002701	DASP_1176	462	2023-06-12 10:54:57.587402	0	3.14620540454861	0.95000000000000000000	QFN10-3X3	950
003498	DDPR_1155	19	2023-09-18 13:17:29.512058	7	293.829825946991	1.4000000000000000	LQFP144-0.50	1400
003497	DDPM_1238	8	2023-09-18 13:16:33.312805	7	0	3.1500000000000000	BGA900-30x30-1.0_3.15H	3150
002381	DARA_1117	5	2023-12-12 10:38:04.634473	7	0	0.90000000000000000000	QFN40-6X6	900
005084	DDPR_1255	14	2024-05-31 14:51:42.581833	7	138.760516452477	0.55000000000000000000	QFN32-5X5_0.55h	550
003499	DDPR_1155	120	2023-09-18 13:19:13.861402	7	0	1.4000000000000000	LQFP144-0.50	1400
002755	DARA_1401	22	2023-06-15 14:56:56.042033	1	38.7233319168634	1.5000000000000000	SOT-89	1500
003076	DARA_1468	12	2023-07-26 11:02:27.388725	7	204.945346800174	0.78000000000000000000	QFN12-3X3	780
001483	DXXX_1322	245	2023-02-21 11:12:00.176777	0	178.194074872465	0.75000000000000000000	DFN6-4X2.8	750
002264	DXXX_0715	1	2023-04-12 10:10:14.57644	7	159.137181857465	0.78000000000000000000	QFN12-3X3	780
003077	DARA_0657	393	2023-07-26 11:31:23.24317	7	209.161492080521	1.00000000000000000000	TSSOP16-0.65-BW:5.1	1000
003500	DDPR_1271	1	2023-09-18 13:21:57.138533	7	251.662561040706	1.4000000000000000	LQFP100-0.50	1400
003839	DAKO_1651	7	2023-10-20 09:07:24.320093	365	242.253096264803	1.00000000000000000000	SOT-353	1000
006015	VTAF_0156	250	2024-10-24 10:13:10.241056	7	0	0.90000000000000000000	DFN12D-3x4	900
004192	DAOP_1022	8	2023-12-12 10:04:48.35389	365	0	1.00000000000000000000	SOT-23_6	1000
003445	DASP_0910	250	2023-09-11 09:22:24.315043	365	0	0.95000000000000000000	QFN10-3X3	950
006016	VTAF_0156	250	2024-10-24 10:13:22.235202	7	0	0.90000000000000000000	DFN12D-3x4	900
003444	DASP_0910	250	2023-09-11 09:21:46.916242	365	4.62244212962963e-05	0.95000000000000000000	QFN10-3X3	950
002174	DXXX_244	24	2023-03-31 17:02:35.217718	7	168.689900502002	0.78000000000000000000	QFN12-3X3	780
004193	DAOP_1022	65	2023-12-12 10:05:30.536517	365	302.272991735556	1.00000000000000000000	SOT-23_6	1000
004194	DAOP_1022	250	2023-12-12 10:06:30.479411	365	0	1.00000000000000000000	SOT-23_6	1000
003095	DASP_1294	10	2023-07-28 09:23:45.146236	365	0	0.75000000000000000000	SON	750
004427	DARA_1240	36	2024-01-29 12:06:02.067566	7	0	1.3500000000000000	QFN16-6x6.meh	1350
004195	DAOP_1022	250	2023-12-12 10:07:04.896171	365	0	1.00000000000000000000	SOT-23_6	1000
003454	DXXX_0876	70	2023-09-13 09:45:33.34044	7	318.019268165984	1.3500000000000000	QFN16-6x6.meh	1350
005491	QFXX_3538	9	2024-08-02 10:33:52.261937	365	3.96606140856481	1.1000000000000000	X3C19F1	1100
004428	DARA_1240	10	2024-01-29 12:06:35.536691	7	0	1.3500000000000000	QFN16-6x6.meh	1350
002627	DASP_1059	1462	2023-06-02 15:08:17.177777	7	364.993584438831	0.80000000000000000000	QFN8-3X3	800
004197	DASP_0971	250	2023-12-12 10:08:54.22179	365	0	1.7000000000000000	T0-6	1700
001726	DARA_0880	208	2023-11-10 15:47:41.68341	0	153.385720697523	0.90000000000000000000	QFN40-6X6	900
005545	DASP_1668	392	2024-08-16 08:32:13.963147	365	0.000141366261574074	0.80000000000000000000	SOT-23_5_08.opt	800
004196	DASP_1527	30	2023-12-12 10:08:02.324693	7	0	1.5000000000000000	QFN24-4X4-H:1.5	1500
001687	DARA_1488	10	2023-02-28 09:06:59.511587	7	196.200119234155	0.80000000000000000000	QFN32-0.5	800
004198	DASP_0971	250	2023-12-12 10:09:39.44571	365	0	1.7000000000000000	T0-6	1700
004429	DARA_1240	100	2024-01-29 12:08:30.944113	7	0	1.3500000000000000	QFN16-6x6.meh	1350
003387	DXXX_1141	1321	2023-08-21 16:16:28.156277	0	225.951439754213	0.80000000000000000000	QFN16-0.5	800
004239	DASP_1207	388	2024-01-02 13:29:52.413464	365	2.035234043125	0.90000000000000000000	QFN20-5X5	900
004396	LUNI_0318	2	2024-01-24 09:24:10.752779	0	0	3.1000000000000000	1812-31.meh	3100
003386	DARA_1614	8	2023-08-21 16:20:34.190791	7	31.8016356796296	0.78000000000000000000	QFN12-3X3	780
004430	DARA_1240	54	2024-01-29 12:09:42.408275	7	0	1.3500000000000000	QFN16-6x6.meh	1350
003388	DXXX_1141	1500	2023-08-21 16:17:25.111177	7	0	0.80000000000000000000	QFN16-0.5	800
004199	DASP_0971	250	2023-12-12 10:10:17.596663	365	0	1.7000000000000000	T0-6	1700
004431	DARA_1240	100	2024-01-29 12:10:21.596605	7	0	1.3500000000000000	QFN16-6x6.meh	1350
003143	OPGD_0054	387	2023-08-02 09:04:20.713872	7	9.191298711875	1.00000000000000000000	D0603-04.opt	1000
003994	DARA_1071	11	2023-11-09 13:51:19.039377	7	61.8715186627431	0.90000000000000000000	QFN24-5X5	900
003401	DXXX_1212	440	2023-08-25 09:04:53.615651	7	430.324990189306	0.90000000000000000000	QFN32-5X5	900
004432	DDAT_0853	60	2024-01-29 12:24:00.014734	7	0	1.1000000000000000	TSOP48-BW:18.4	1100
004399	DASP_1144	15	2024-01-24 10:04:05.5898	365	19.89948898125	0.60000000000000000000	QFN8-2.1X2.1	600
003351	DARA_1240	62	2023-08-14 08:34:32.016269	7	0	1.3500000000000000	QFN16-6x6.meh	1350
003347	DARA_1240	4	2023-08-14 08:28:03.239571	7	0	1.3500000000000000	QFN16-6x6.meh	1350
003349	DARA_1240	100	2023-08-14 08:31:03.100567	7	0.000306750590277778	1.3500000000000000	QFN16-6x6.meh	1350
